ID_Cliente,Dejo_el_servicio,Genero,Ciudadano_Mayor,Pareja,Dependientes,Tiempo_Servicio,Servicio_Telefonico,Multiples_Lineas,Servicio_Internet,Seguridad_Online,Copia_Seguridad_Online,Proteccion_Dispositivo,Soporte_Tecnico,Streaming_TV,Streaming_Peliculas,Contrato,Facturacion_Electronica,Metodo_Pago,Cargos_Mensuales,Cargos_Totales,Cuentas_Diarias,Cantidad_Servicios
1282IHQAC,0,m,1,0,0,70,0,nst,dsl,no,si,si,no,si,no,un ano,1,credit card automatic,44.05,3011.65,1.4471090670170825,4
1285OKIPP,1,m,0,0,0,1,1,no,fibra optica,no,no,no,no,no,si,mes a mes,0,cheque electronico,79.9,79.9,2.6248357424441524,3
1289RKJJR,0,m,0,0,0,28,1,no,fibra optica,no,no,si,si,no,si,mes a mes,0,cheque electronico,91.0,2626.15,2.9894875164257555,5
1291CUOCY,0,m,0,1,0,72,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,credit card automatic,110.6,7962.2,3.633377135348226,8
1293BSEUN,0,f,0,1,1,72,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,cheque enviado por correo,20.7,1482.3,0.6800262812089356,1
1293HHSHJ,0,f,0,0,0,35,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,21.1,741.0,0.6931668856767411,1
1297VQDRP,0,m,1,1,1,68,1,si,fibra optica,no,no,si,si,si,si,un ano,1,credit card automatic,107.15,7379.8,3.5200394218134035,7
1298PHBTI,0,m,0,1,1,71,1,si,fibra optica,no,si,no,si,no,no,dos anos,1,cheque electronico,84.8,6152.4,2.78580814717477,5
1299AURJA,0,f,0,1,1,70,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,24.7,1685.9,0.8114323258869908,2
1301LOPVR,0,m,0,1,1,29,0,nst,dsl,si,si,si,si,no,si,un ano,1,credit card automatic,55.35,1636.95,1.8183311432325886,6
1302TPUBN,0,m,0,0,0,66,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,19.35,1240.8,0.635676741130092,1
1302UHBDD,0,m,1,0,0,20,1,no,fibra optica,no,no,no,no,si,si,mes a mes,0,cheque electronico,89.95,1648.45,2.9549934296977662,4
1303SRDOK,0,f,0,1,1,55,1,no,fibra optica,no,no,no,no,no,no,dos anos,1,credit card automatic,69.05,3842.6,2.2683968462549275,2
1304BCCFO,0,m,0,1,0,9,1,no,dsl,no,no,si,no,si,si,mes a mes,1,cheque enviado por correo,70.05,564.4,2.3012483574244413,5
1304NECVQ,1,f,1,0,0,2,1,si,fibra optica,no,no,si,no,no,no,mes a mes,1,cheque electronico,78.55,149.55,2.5804862023653086,4
1304SEGFY,0,f,0,1,0,72,1,si,fibra optica,no,no,si,no,si,si,dos anos,1,cheque electronico,97.85,6841.3,3.2145203679369247,6
1306RPWXZ,0,f,0,0,1,49,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,20.45,1024.65,0.6718134034165572,1
1307ATKGB,0,m,0,0,0,24,1,no,fibra optica,no,si,si,no,no,si,mes a mes,1,cheque electronico,89.55,2187.15,2.9418528252299603,5
1307TVUFB,0,m,1,0,0,42,1,si,fibra optica,no,si,no,no,no,no,mes a mes,1,bank transfer automatic,79.35,3344.1,2.6067674113009196,4
1309BXVOQ,1,m,0,1,0,21,1,si,fibra optica,no,no,si,si,si,si,mes a mes,1,cheque electronico,106.1,2249.95,3.4855453350854138,7
1309XGFSN,0,m,1,1,1,52,1,si,dsl,no,si,si,no,si,si,un ano,1,cheque electronico,80.85,4079.55,2.6560446780551903,7
1310QRITU,0,f,0,0,0,18,1,si,dsl,no,no,no,no,no,no,mes a mes,1,cheque electronico,50.3,913.3,1.652431011826544,3
1314HQHAL,0,m,0,0,0,58,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,20.3,1131.5,0.6668856767411301,1
1319YLZJG,0,m,0,1,0,12,1,no,fibra optica,si,si,si,no,no,no,mes a mes,1,cheque electronico,84.6,959.9,2.779237844940867,5
1320GVNHT,0,m,0,1,1,72,1,si,fibra optica,si,si,si,no,si,si,dos anos,1,credit card automatic,108.4,7767.25,3.561103810775296,8
1320HTRDR,1,f,0,0,0,3,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,75.5,220.6,2.4802890932982917,3
1320REHCS,0,m,1,0,0,52,1,si,fibra optica,no,si,si,si,si,si,mes a mes,1,cheque electronico,110.75,5832.0,3.638304862023653,8
1322AGOQM,1,m,0,0,0,46,0,nst,dsl,no,si,no,no,no,no,mes a mes,0,bank transfer automatic,30.3,1380.1,0.995400788436268,2
1323OOEPC,1,f,0,1,0,53,1,si,fibra optica,no,si,no,no,si,si,mes a mes,1,credit card automatic,98.4,5149.5,3.2325886990801576,6
1324NLTJE,1,f,1,0,0,15,1,si,dsl,no,no,no,si,no,no,mes a mes,0,credit card automatic,55.0,757.1,1.8068331143232588,4
1325USMEC,0,m,0,1,0,70,1,si,fibra optica,si,si,si,no,si,no,dos anos,1,credit card automatic,99.35,6944.5,3.2637976346911954,7
1328EUZHC,0,f,0,1,0,18,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.1,370.5,0.6603153745072273,1
1329VHWNP,0,f,0,0,0,7,0,nst,dsl,no,no,no,no,no,no,mes a mes,0,bank transfer automatic,25.05,189.95,0.8229303547963206,1
1333PBMXB,0,f,0,1,1,54,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,bank transfer automatic,24.75,1342.15,0.8130749014454665,2
1334FJSVR,1,m,0,0,0,1,0,nst,dsl,no,no,no,no,no,no,mes a mes,1,cheque electronico,24.25,24.25,0.7966491458607096,1
1334PDUKM,0,f,0,1,0,68,1,si,fibra optica,no,si,si,no,no,no,un ano,0,credit card automatic,86.45,5762.95,2.840013140604468,5
1335HQMKX,0,f,0,1,0,72,1,si,fibra optica,no,si,si,no,si,si,un ano,1,cheque electronico,101.35,7323.15,3.329500657030223,7
1335MXCSE,0,m,0,1,1,55,1,no,dsl,no,no,si,si,no,no,dos anos,1,credit card automatic,55.25,3119.9,1.8150459921156372,4
1335NTIUC,0,m,0,0,0,9,0,nst,dsl,no,no,no,no,no,no,mes a mes,1,cheque electronico,24.95,190.25,0.8196452036793692,1
1336EZFZY,0,f,0,0,0,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.05,83.3,0.6586727989487516,1
1337BOZWO,0,m,0,1,1,18,0,nst,dsl,no,si,si,no,si,no,un ano,0,credit card automatic,46.4,812.4,1.5243101182654402,4
1338CECEE,0,m,0,1,1,41,1,si,dsl,no,si,si,no,si,no,un ano,0,bank transfer automatic,68.5,2839.95,2.250328515111695,6
1342JPNKI,1,m,0,0,0,10,1,si,fibra optica,no,no,no,no,si,no,mes a mes,1,bank transfer automatic,86.05,834.1,2.826872536136662,4
1343EHPYB,1,m,0,1,0,63,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,cheque electronico,103.4,6603.0,3.3968462549277265,7
1345GKDZZ,0,m,0,0,1,6,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.55,128.6,0.6422470433639947,1
1345ZUKID,0,m,0,0,0,14,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.35,324.8,0.635676741130092,1
1346PJWTK,0,m,0,1,0,61,1,no,fibra optica,no,si,si,si,no,si,mes a mes,0,credit card automatic,94.15,5731.85,3.092969776609724,6
1346UFHAX,0,f,0,0,0,13,1,si,fibra optica,si,no,no,no,no,no,mes a mes,1,credit card automatic,80.0,1029.35,2.628120893561104,4
1347KTTTA,0,m,0,1,0,64,1,no,fibra optica,no,si,si,si,si,si,un ano,1,credit card automatic,102.45,6654.1,3.3656373193166886,7
1349WXNGG,1,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,bank transfer automatic,20.05,20.05,0.6586727989487516,1
1352HNSAW,0,f,0,1,1,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,bank transfer automatic,115.6,8220.4,3.7976346911957948,9
1352VHKAJ,0,m,0,1,1,27,1,si,dsl,no,no,no,si,si,si,mes a mes,0,bank transfer automatic,71.6,1957.1,2.3521681997371875,6
1353GHZOS,0,m,0,1,0,22,1,no,dsl,si,no,no,no,si,no,un ano,1,bank transfer automatic,59.75,1374.35,1.9628777923784493,4
1353LJWEM,0,m,0,0,0,11,1,no,dsl,no,si,si,si,no,no,mes a mes,1,cheque electronico,60.9,688.5,2.0006570302233904,5
1354YZFNB,0,m,0,1,1,4,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,19.55,68.8,0.6422470433639947,1
1355KUSBG,0,f,0,1,1,7,1,si,dsl,no,no,no,no,no,no,mes a mes,0,cheque electronico,48.8,349.8,1.6031537450722733,3
1356MKYSK,0,m,0,0,0,6,1,no,dsl,si,no,si,si,si,si,mes a mes,0,credit card automatic,78.65,483.3,2.5837713534822604,7
1357BIJKI,0,m,0,1,0,50,1,si,fibra optica,no,si,no,no,si,si,un ano,1,cheque electronico,98.25,4858.7,3.2276609724047303,6
1357MVDOZ,0,m,0,1,1,11,1,no,dsl,no,no,si,no,si,no,mes a mes,1,bank transfer automatic,59.65,683.25,1.959592641261498,4
1360JYXKQ,0,f,1,1,0,54,1,no,fibra optica,no,no,si,si,si,si,un ano,1,cheque electronico,99.1,5437.1,3.255584756898817,6
1360RCYRT,0,m,0,1,1,23,0,nst,dsl,no,no,no,si,no,no,mes a mes,1,bank transfer automatic,30.35,678.75,0.9970433639947438,2
1360XFJMR,0,f,0,1,0,67,1,si,fibra optica,no,si,si,si,si,si,un ano,1,credit card automatic,109.7,7344.45,3.6038107752956634,8
1363TXLSL,1,m,1,1,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,70.3,70.3,2.3094612352168196,2
1370AQYEM,0,m,0,1,1,5,1,no,fibra optica,si,no,si,no,no,si,mes a mes,1,cheque enviado por correo,90.35,434.5,2.9681340341655713,5
1370GGAWX,0,f,0,0,0,46,1,si,fibra optica,no,si,si,no,no,si,un ano,1,cheque electronico,94.15,4408.45,3.092969776609724,6
1371DWPAZ,0,f,0,1,1,0,0,nst,dsl,si,si,si,si,si,no,dos anos,0,credit card automatic,56.05,,1.8413272010512483,6
1371OJCEK,0,f,0,0,0,48,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,bank transfer automatic,24.35,1133.7,0.7999342969776609,2
1371WEPDS,0,m,1,1,0,40,1,no,dsl,no,no,no,no,no,si,un ano,0,cheque electronico,55.8,2283.3,1.8331143232588698,3
1373ORVIZ,1,f,0,1,1,11,1,si,dsl,no,no,no,si,no,si,mes a mes,1,cheque electronico,66.35,740.8,2.1796977660972403,5
1374DMZUI,1,f,1,0,0,4,1,si,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,94.3,424.45,3.097897503285151,5
1376HHBDV,0,f,0,0,0,30,1,no,dsl,si,no,no,no,no,no,mes a mes,1,cheque enviado por correo,48.8,1536.75,1.6031537450722733,3
1379FRVEB,0,m,0,0,1,15,1,si,fibra optica,no,si,no,no,si,no,mes a mes,1,cheque electronico,91.0,1430.05,2.9894875164257555,5
1383EZRWL,1,f,0,0,0,7,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.05,164.85,0.6586727989487516,1
1384RCUXW,0,m,0,0,0,16,1,si,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque enviado por correo,80.55,1248.9,2.646189224704336,4
1385TQOZW,0,f,0,0,0,9,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,credit card automatic,20.45,147.55,0.6718134034165572,1
1386ZIKUV,0,m,0,0,0,7,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,18.95,130.55,0.6225361366622865,1
1389CXMLU,1,m,1,0,0,3,1,si,fibra optica,no,no,si,no,si,no,mes a mes,0,cheque electronico,91.05,289.1,2.991130091984231,5
1389WNUIB,0,f,0,1,1,20,1,si,dsl,si,no,no,no,si,si,un ano,0,bank transfer automatic,76.0,1588.75,2.4967148488830486,6
1391UBDAR,0,m,0,0,0,11,1,no,fibra optica,no,no,si,no,no,no,mes a mes,0,cheque electronico,72.9,818.45,2.394875164257556,3
1393IMKZG,0,f,0,0,0,1,1,no,fibra optica,no,no,no,si,si,si,mes a mes,1,cheque electronico,95.85,95.85,3.148817345597897,5
1394SUIUH,0,f,1,1,0,44,1,no,fibra optica,si,si,no,si,no,no,mes a mes,1,cheque electronico,85.15,3670.5,2.7973061760841,5
1395OFUWC,0,m,0,1,1,43,0,nst,dsl,no,si,no,no,no,no,mes a mes,0,credit card automatic,29.3,1224.05,0.9625492772667542,2
1395QOUWC,0,f,0,1,1,22,1,no,dsl,no,si,no,no,si,si,un ano,1,bank transfer automatic,69.5,1498.2,2.283180026281209,5
1395WSWXR,0,m,0,0,0,24,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.75,487.05,0.6816688567674113,1
1396QWFBJ,1,f,0,1,1,21,1,no,fibra optica,no,si,no,no,no,no,mes a mes,1,bank transfer automatic,74.05,1565.7,2.4326544021024965,3
1397XKKWR,0,m,0,0,0,7,0,nst,dsl,si,no,si,no,no,no,un ano,0,cheque enviado por correo,35.3,264.8,1.1596583442838369,3
1399OUPJN,0,f,0,1,1,57,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,bank transfer automatic,19.75,1272.05,0.6488173455978975,1
1399UBQIU,0,m,0,0,0,11,1,no,dsl,no,no,si,no,si,si,mes a mes,1,cheque electronico,69.35,712.25,2.2782522996057817,5
1400MMYXY,1,m,1,1,0,3,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,cheque electronico,105.9,334.65,3.478975032851511,7
1400WIVLL,0,m,0,1,0,57,1,si,fibra optica,no,no,si,si,si,si,dos anos,0,cheque electronico,107.95,5969.85,3.5463206307490145,7
1401FTHFQ,0,m,0,1,1,23,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,1,credit card automatic,20.0,445.3,0.657030223390276,1
1402PTHGN,0,f,0,1,1,18,1,no,dsl,si,si,no,si,no,no,un ano,1,cheque enviado por correo,61.5,1087.45,2.0203679369250986,5
1403GYAFU,0,m,0,1,1,70,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,20.05,1360.25,0.6586727989487516,1
1403LKLIK,0,f,0,1,1,33,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,20.1,579.4,0.6603153745072273,1
1406PUQVY,0,m,0,0,1,1,1,no,dsl,no,si,no,no,no,no,mes a mes,1,cheque electronico,49.9,49.9,1.6392904073587384,3
1407DIGZV,0,f,0,1,1,3,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.1,52.0,0.6274638633377135,1
1409PHXTF,0,m,1,1,0,54,1,si,fibra optica,no,si,si,si,si,si,dos anos,1,cheque electronico,110.45,6077.75,3.628449408672799,8
1410RSCMR,0,m,0,1,1,7,1,no,dsl,si,no,si,si,no,si,mes a mes,1,credit card automatic,71.35,515.75,2.3439553219448093,6
1414YADCW,0,m,0,1,0,70,1,no,fibra optica,si,si,no,si,no,no,dos anos,0,bank transfer automatic,84.6,5706.2,2.779237844940867,5
1415YFWLT,1,f,1,0,0,1,1,no,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,89.3,89.3,2.933639947437582,4
1421HCERK,0,m,1,1,0,30,1,si,fibra optica,si,si,si,si,si,no,mes a mes,1,bank transfer automatic,105.7,3181.8,3.4724047306176082,8
1422DGUBX,0,m,0,1,0,32,1,si,fibra optica,no,no,no,si,no,no,un ano,1,cheque electronico,79.25,2619.15,2.6034822601839682,4
1423BMPBQ,0,f,0,1,1,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.0,19.0,0.6241787122207622,1
1427GOPMO,0,m,0,0,0,57,1,si,fibra optica,no,no,no,no,si,no,un ano,1,cheque electronico,86.9,4939.25,2.854796320630749,4
1427VERSM,0,f,0,1,0,56,1,no,fibra optica,no,no,si,si,si,si,mes a mes,1,cheque electronico,98.7,5669.5,3.2424441524310117,6
1428GTBJJ,1,m,0,0,0,11,1,no,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,74.55,824.75,2.4490801576872534,3
1428IEDPR,0,m,0,0,0,52,1,si,fibra optica,si,no,si,si,si,si,dos anos,1,cheque electronico,109.3,5731.4,3.590670170827858,8
1428QPOOL,0,f,0,1,1,65,1,si,dsl,si,si,no,si,si,si,dos anos,1,bank transfer automatic,82.5,5215.1,2.7102496714848883,8
1429UYJSV,0,f,0,0,0,12,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.7,260.9,0.6471747700394218,1
1430SFQSA,0,m,0,0,0,29,0,nst,dsl,si,no,no,si,no,no,un ano,0,cheque enviado por correo,35.6,1072.6,1.1695137976346912,3
1431AIDJQ,0,m,0,1,1,33,1,no,dsl,no,si,si,si,si,si,dos anos,0,credit card automatic,82.1,2603.1,2.6971090670170823,7
1431CYWMH,0,f,0,1,1,22,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,bank transfer automatic,19.05,454.05,0.6258212877792378,1
1432FPAXX,1,f,0,0,0,29,0,nst,dsl,no,si,no,no,no,no,mes a mes,1,cheque electronico,30.6,856.35,1.0052562417871223,2
1436ZMJAN,0,f,0,1,0,10,1,no,dsl,no,no,si,no,si,si,mes a mes,1,credit card automatic,67.8,653.15,2.227332457293035,5
1439LCGVL,0,f,0,1,0,26,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,un ano,0,cheque enviado por correo,19.2,459.6,0.6307490144546649,1
1442BQPVU,0,f,0,0,0,13,0,nst,dsl,no,si,no,no,no,no,mes a mes,0,cheque electronico,29.15,357.15,0.9576215505913271,2
1442OKRJE,0,m,0,1,1,66,1,no,fibra optica,si,si,si,no,si,si,un ano,1,bank transfer automatic,103.15,7031.3,3.3886333771353483,7
1444VVSGW,1,m,0,1,0,70,1,si,fibra optica,si,si,si,si,si,si,un ano,0,credit card automatic,115.65,7968.85,3.7992772667542707,9
1447GIQMR,1,m,0,1,0,1,1,no,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,69.15,69.15,2.2716819973718794,2
1447PJGGA,1,f,0,0,0,57,1,no,fibra optica,no,no,si,no,si,si,dos anos,1,cheque electronico,95.25,5464.65,3.129106438896189,5
1448CYWKC,0,f,0,1,1,58,1,si,fibra optica,no,si,si,no,si,si,un ano,1,credit card automatic,105.2,6225.4,3.4559789750328513,7
1448PWKYE,1,m,0,1,1,1,1,no,fibra optica,no,no,no,no,no,si,mes a mes,0,cheque electronico,80.0,80.0,2.628120893561104,3
1449XQEMT,1,m,0,0,0,3,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque enviado por correo,19.8,58.15,0.6504599211563732,1
1450GALXR,1,f,0,0,0,10,1,si,fibra optica,no,no,no,si,si,si,mes a mes,1,cheque electronico,98.5,1058.25,3.235873850197109,6
1450SKCVI,1,f,0,0,0,56,1,no,fibra optica,no,si,no,no,no,no,mes a mes,1,cheque electronico,73.85,4092.85,2.4260840998685937,3
1452KIOVK,0,m,0,0,1,22,1,si,fibra optica,no,si,no,no,si,no,mes a mes,1,credit card automatic,89.1,1949.4,2.927069645203679,5
1452UZOSF,0,m,0,1,1,72,1,si,fibra optica,si,si,si,si,si,no,dos anos,1,credit card automatic,106.1,7548.6,3.4855453350854138,8
1452VOQCH,0,m,0,0,0,1,1,si,fibra optica,no,no,no,no,no,no,mes a mes,1,cheque electronico,75.1,75.1,2.4671484888304858,3
1452XRSJV,0,f,0,1,1,39,1,no,dsl,si,no,no,no,no,no,mes a mes,0,credit card automatic,51.05,2066.0,1.6770696452036793,3
1453RZFON,0,f,0,0,1,1,1,no,dsl,si,no,no,no,no,no,mes a mes,0,cheque enviado por correo,49.9,49.9,1.6392904073587384,3
1455ESIQH,1,m,0,0,0,1,1,no,fibra optica,no,no,no,no,si,si,mes a mes,1,cheque electronico,89.1,89.1,2.927069645203679,4
1455HFBXA,0,m,0,1,0,52,1,si,fibra optica,si,no,si,si,no,no,dos anos,1,credit card automatic,91.6,4627.8,3.0091984231274633,6
1455UGQVH,1,m,0,1,0,10,1,si,fibra optica,no,no,si,no,si,si,mes a mes,1,cheque electronico,98.5,1037.75,3.235873850197109,6
1456TWCGB,0,m,0,0,0,4,1,no,dsl,no,si,no,no,no,no,mes a mes,0,cheque enviado por correo,49.25,208.45,1.6179369250985545,3
1459QNFQT,0,m,0,1,1,70,0,nst,dsl,si,no,si,si,si,si,dos anos,0,bank transfer automatic,59.5,4144.8,1.9546649145860708,6
1460UZPRJ,0,m,0,1,0,60,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,19.95,1258.15,0.6553876478318003,1
1465LNTLJ,0,m,1,1,0,8,1,no,dsl,no,no,si,si,no,si,mes a mes,1,credit card automatic,64.4,581.7,2.1156373193166886,5
1465VINDH,1,f,0,1,1,10,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,credit card automatic,102.1,1068.85,3.3541392904073586,7
1465WCZVT,0,f,0,1,1,3,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.65,60.65,0.645532194480946,1
1468DEFNC,0,m,1,1,1,64,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,1,bank transfer automatic,24.4,1548.65,0.8015768725361366,2
1469LBJQJ,0,f,0,1,0,66,1,si,fibra optica,no,si,si,no,si,si,mes a mes,1,cheque electronico,105.2,6936.85,3.4559789750328513,7
1470PSXNM,0,m,0,1,1,49,1,si,fibra optica,no,si,si,no,si,no,un ano,1,cheque electronico,93.65,4520.15,3.0765440210249673,6
1471GIQKQ,0,f,0,0,0,1,1,no,dsl,no,si,no,no,no,no,mes a mes,0,cheque electronico,49.95,49.95,1.6409329829172141,3
1472TNCWL,0,m,0,0,1,36,1,no,fibra optica,no,si,no,no,si,si,mes a mes,1,cheque electronico,94.7,3512.5,3.1110381077529565,5
1474JUWSM,0,f,0,1,0,58,1,si,dsl,si,no,no,si,no,si,un ano,1,cheque electronico,68.4,3972.25,2.247043363994744,6
1475VWVDO,0,m,0,0,0,7,1,no,fibra optica,no,no,si,no,no,no,mes a mes,1,cheque electronico,74.9,490.55,2.4605781865965834,3
1478VPOAD,0,f,0,0,0,1,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque electronico,43.8,43.8,1.438896189224704,2
1480BKXGA,0,m,1,1,0,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,bank transfer automatic,116.05,8404.9,3.8124178712220758,9
1480IVEVR,0,m,1,1,0,35,1,si,fibra optica,no,no,si,no,no,no,un ano,1,bank transfer automatic,81.6,2815.25,2.6806833114323254,4
1481ZUWZA,1,m,0,0,0,28,1,si,fibra optica,si,si,no,no,no,si,mes a mes,1,credit card automatic,94.5,2659.4,3.1044678055190538,6
1482OXZSY,0,m,0,0,0,30,1,si,fibra optica,si,no,no,no,si,si,mes a mes,1,bank transfer automatic,100.4,2936.25,3.298291721419185,6
1485YDHMM,0,m,0,1,1,52,1,si,fibra optica,no,si,no,si,no,si,mes a mes,1,bank transfer automatic,93.25,4631.7,3.0634034165571613,6
1488PBLJN,0,f,0,1,1,72,1,si,fibra optica,si,si,si,si,si,si,dos anos,1,bank transfer automatic,116.85,8477.7,3.838699080157687,9
1488SYSFC,0,m,0,1,1,31,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,cheque electronico,20.65,702.05,0.6783837056504598,1
1492KGETH,0,m,0,1,1,70,1,si,dsl,si,si,si,si,no,si,un ano,0,bank transfer automatic,78.35,5445.95,2.573915900131406,8
1492QGCLU,0,m,0,1,1,53,1,si,dsl,si,no,si,si,si,si,mes a mes,0,cheque electronico,85.7,4616.1,2.8153745072273324,8
1493AMTIE,1,m,0,0,0,1,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,1,bank transfer automatic,20.2,20.2,0.6636005256241787,1
1494EJZDW,0,f,0,1,1,10,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,cheque enviado por correo,20.15,220.8,0.6619579500657029,1
1496GGSUK,1,f,1,0,0,1,0,nst,dsl,no,no,no,no,no,no,mes a mes,1,cheque enviado por correo,25.7,25.7,0.8442838370565046,1
1498DQNRX,0,f,0,1,0,29,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,19.85,573.05,0.6521024967148489,1
1498NHTLT,0,m,0,1,1,59,1,no,dsl,si,si,si,si,si,si,dos anos,1,cheque electronico,86.75,5186.0,2.8498685939553217,8
1501SGHBW,1,m,0,0,0,2,1,no,dsl,no,no,no,no,no,no,mes a mes,0,cheque enviado por correo,45.85,81.0,1.5062417871222076,2
1502XFCVR,1,f,0,0,0,58,1,no,fibra optica,si,si,si,no,si,si,un ano,1,cheque electronico,106.45,6145.85,3.497043363994744,7
1506YJTYT,0,m,0,1,1,45,1,si,dsl,si,si,no,si,si,no,dos anos,0,credit card automatic,73.85,3371.0,2.4260840998685937,7
1508DFXCU,0,m,0,0,0,12,1,no,fibra optica,no,no,no,no,si,no,mes a mes,1,cheque electronico,81.45,912.0,2.675755584756899,3
1513XNPPH,1,f,0,0,0,12,1,no,fibra optica,no,no,si,si,no,si,mes a mes,1,cheque electronico,89.4,1095.65,2.9369250985545334,5
1518OMDIK,0,m,0,1,0,33,1,no,dsl,no,no,no,no,no,no,mes a mes,1,credit card automatic,44.55,1462.6,1.4635348226018394,2
1518VOWAV,1,f,0,0,0,9,1,no,dsl,si,si,no,no,si,si,mes a mes,1,cheque electronico,74.65,703.55,2.4523653088042052,6
1522VVDMG,1,m,0,1,1,7,1,no,fibra optica,no,si,no,si,si,no,mes a mes,1,cheque electronico,89.75,608.8,2.948423127463863,5
1525LNLOJ,0,m,0,1,1,66,1,si,dsl,no,no,si,no,si,no,dos anos,1,bank transfer automatic,63.3,4189.7,2.079500657030223,5
1527SXDPN,1,m,0,1,1,52,1,si,fibra optica,no,no,si,si,no,si,dos anos,1,bank transfer automatic,96.25,4990.25,3.1619579500657027,6
1530ZTDOZ,0,f,0,1,0,49,0,nst,dsl,si,no,no,no,si,no,mes a mes,0,bank transfer automatic,40.65,2070.75,1.3354139290407359,3
1534OULXE,0,f,0,1,1,61,1,no,dsl,si,no,no,no,no,no,un ano,1,bank transfer automatic,49.7,2961.4,1.6327201051248357,3
1535VTJOQ,0,f,0,0,0,24,1,si,no,nsin,nsin,nsin,nsin,nsin,nsin,dos anos,0,credit card automatic,25.15,553.0,0.826215505913272,2
1536HBSWP,0,f,0,0,0,1,1,no,dsl,no,no,no,si,no,no,mes a mes,1,cheque electronico,49.9,49.9,1.6392904073587384,3
1536YHDOE,0,m,0,1,1,17,1,si,dsl,si,no,no,si,no,no,un ano,1,cheque enviado por correo,62.1,1096.65,2.040078843626807,5
1539LNKHM,0,f,0,0,0,12,1,no,no,nsin,nsin,nsin,nsin,nsin,nsin,mes a mes,0,cheque enviado por correo,20.4,266.6,0.6701708278580814,1
